Panel,File_Identification,Schedule,Quarter,Visit,Sector,State_UT_Code,District_Code,NSS_Region,Stratum,Sub_Stratum,Sub_Sample,FOD_Sub_Region,FSU,Sample_Sg_Sb_No,Second_Stage_Stratum_No,Sample_Household_Number,Person_Serial_No,Relationship_To_Head,Sex,Age,Marital_Status,General_Education_Level,Technical_Education_Level,Years_Formal_Education,Current_Attendance_Status,Vocational_Training,Training_Completed_365_Days,Field_Of_Training,Duration_Of_Training,Type_Of_Training,Training_Funding_Source,Principal_Status_Code,Principal_Industry_Code,Principal_Occupation_Code,Subsidiary_Work_Engagement,Principal_Workplace_Location,Principal_Enterprise_Type,Principal_Workers_Count,Principal_Job_Contract_Type,Principal_Paid_Leave,Principal_Social_Security,Principal_Product_Usage,Subsidiary_Status_Code,Subsidiary_Industry_Code,Subsidiary_Occupation_Code,Subsidiary_Workplace_Location,Subsidiary_Enterprise_Type,Subsidiary_Workers_Count,Subsidiary_Job_Contract_Type,Subsidiary_Paid_Leave,Subsidiary_Social_Security,Subsidiary_Product_Usage,Ever_Worked_365_Days,Principal_Duration,Subsidiary_Duration,Work_Search_Efforts,Unemployment_Duration,Ever_Worked,Reason_Not_Working,Main_Reason_Principal_Status,Day7_Act1_Status_Code,Day7_Act1_Industry_Code,Day7_Act1_Hours,Day7_Act1_Wage,Day7_Act2_Status_Code,Day7_Act2_Industry_Code,Day7_Act2_Hours,Day7_Act2_Wage,Day7_Total_Hours,Day7_Additional_Work_Hours,Day6_Act1_Status_Code,Day6_Act1_Industry_Code,Day6_Act1_Hours,Day6_Act1_Wage,Day6_Act2_Status_Code,Day6_Act2_Industry_Code,Day6_Act2_Hours,Day6_Act2_Wage,Day6_Total_Hours,Day6_Additional_Work_Hours,Day5_Act1_Status_Code,Day5_Act1_Industry_Code,Day5_Act1_Hours,Day5_Act1_Wage,Day5_Act2_Status_Code,Day5_Act2_Industry_Code,Day5_Act2_Hours,Day5_Act2_Wage,Day5_Total_Hours,Day5_Additional_Work_Hours,Day4_Act1_Status_Code,Day4_Act1_Industry_Code,Day4_Act1_Hours,Day4_Act1_Wage,Day4_Act2_Status_Code,Day4_Act2_Industry_Code,Day4_Act2_Hours,Day4_Act2_Wage,Day4_Total_Hours,Day4_Additional_Work_Hours,Day3_Act1_Status_Code,Day3_Act1_Industry_Code,Day3_Act1_Hours,Day3_Act1_Wage,Day3_Act2_Status_Code,Day3_Act2_Industry_Code,Day3_Act2_Hours,Day3_Act2_Wage,Day3_Total_Hours,Day3_Additional_Work_Hours,Day2_Act1_Status_Code,Day2_Act1_Industry_Code,Day2_Act1_Hours,Day2_Act1_Wage,Day2_Act2_Status_Code,Day2_Act2_Industry_Code,Day2_Act2_Hours,Day2_Act2_Wage,Day2_Total_Hours,Day2_Additional_Work_Hours,Day1_Act1_Status_Code,Day1_Act1_Industry_Code,Day1_Act1_Hours,Day1_Act1_Wage,Day1_Act2_Status_Code,Day1_Act2_Industry_Code,Day1_Act2_Hours,Day1_Act2_Wage,Day1_Total_Hours,Day1_Additional_Work_Hours,CWS_Status_Code,CWS_Industry_Code,CWS_Occupation_Code,CWS_Earnings_Salaried,CWS_Earnings_SelfEmployed,Ns_Count_Sector_Stratum_Substratum_Subsample,Ns_Count_Sector_Stratum_Substratum,Subsample_Multiplier,State_Sector_Stratum_Substra
P4,CFVP4,104,Q3,V1,1,02,11,022,02,03,2,0210,12165,1,2,04,02,3,1,24,2,06,01,5,12,6,,,,,,51,41001,931,2,18,01,1,1,2,8,,,,,,,,,,,,1,5,,,,,,,51,41, 8,  450,,, 0,    0, 8, 0,51,41,8,450,,,0,0,8,0,51,41,8,450,,,0,0,8,0,51,41,8,450,,,0,0,8,0,51,41,8,450,,,0,0,8,0,51,41,8,450,,,0,0,8,0,51,41,8,450,,,0,0,8,0,51,41,931,0,0,1,2,198574,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,03,2,0210,12165,1,2,04,04,5,1,26,1,08,01,10,12,6,,,,,,51,41001,931,2,18,01,1,1,2,8,,,,,,,,,,,,1,5,,,,,,,51,41, 8,  450,,, 0,    0, 8, 0,51,41,8,450,,,0,0,8,0,51,41,8,450,,,0,0,8,0,51,41,8,450,,,0,0,8,0,51,41,8,450,,,0,0,8,0,51,41,8,450,,,0,0,8,0,51,41,8,450,,,0,0,8,0,51,41,931,0,0,1,2,198574,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,03,2,0210,12165,1,2,04,03,4,2,21,2,07,01,8,14,6,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,1,07,9,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,198574,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,03,2,0210,12165,1,3,01,01,1,1,45,3,06,01,5,,2,,,,,,11,01241,611,2,,01,1,,,,3,,,,,,,,,,,1,5,,,,,,,11,01, 6,    0,,, 0,    0, 6, 0,11,01,6,0,,,0,0,6,0,11,01,5,0,,,0,0,5,0,11,01,5,0,,,0,0,5,0,11,01,6,0,,,0,0,6,0,11,01,5,0,,,0,0,5,0,11,01,5,0,,,0,0,5,0,11,01,611,0,20800,1,2,744653,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,03,2,0210,12165,1,3,01,02,3,1,23,2,07,01,9,12,6,,,,,,21,01241,611,2,,01,1,,,,3,,,,,,,,,,,1,5,,,,,,,21,01, 5,    0,,, 0,    0, 5, 3,21,01,5,0,,,0,0,5,3,21,01,6,0,,,0,0,6,3,21,01,5,0,,,0,0,5,3,21,01,5,0,,,0,0,5,3,21,01,6,0,,,0,0,6,3,21,01,6,0,,,0,0,6,3,21,01,611,0,0,1,2,744653,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,03,2,0210,12165,1,3,01,04,6,1,0,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,744653,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,03,2,0210,12165,1,3,01,03,4,2,23,2,07,01,8,14,6,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,1,06,7,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,744653,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,03,2,0210,12165,1,3,01,05,6,2,3,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,744653,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,03,2,0210,12165,1,3,01,06,6,2,2,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,744653,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,03,2,0210,12165,1,3,02,01,1,2,80,3,01,01,0,,,,,,,,94,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,94,, 0,    0,,, 0,    0, 0, 0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,,0,0,1,2,744653,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,01,02,5,1,0,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,01,04,8,1,22,1,12,01,16,12,4,,,,,,31,47211,522,2,16,01,1,1,2,8,,,,,,,,,,,,1,3,,,,,,,31,47, 9,    0,,, 0,    0, 9, 0,31,47,9,0,,,0,0,9,0,31,47,9,0,,,0,0,9,0,31,47,9,0,,,0,0,9,0,31,47,9,0,,,0,0,9,0,31,47,9,0,,,0,0,9,0,31,47,9,0,,,0,0,9,0,31,47,522,8000,0,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,01,01,1,2,30,2,10,01,12,,2,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,7,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,01,03,5,2,3,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,01,05,8,2,20,1,10,01,12,14,6,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,1,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,02,02,3,1,31,2,10,01,12,,2,,,,,,81,,,1,,,,,,,,21,01111,633,,02,1,,,,1,1,,5,1,,,,,81,, 0,    0,,, 0,    0, 0, 0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,,0,0,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,02,05,3,1,29,2,10,01,12,12,4,,,,,,31,84220,911,1,16,05,4,2,2,8,,21,01111,633,,02,1,,,,1,1,3,5,,,,,,31,84, 8,    0,,, 0,    0, 8, 0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,72,84,8,0,,,0,0,0,0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,31,84,911,7000,0,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,02,07,5,1,27,1,08,01,10,12,4,,,,,,31,56101,512,2,16,01,1,1,2,8,,,,,,,,,,,,1,4,,,,,,,31,56,10,    0,,, 0,    0,10, 0,31,56,10,0,,,0,0,10,0,31,56,10,0,,,0,0,10,0,31,56,10,0,,,0,0,10,0,31,56,10,0,,,0,0,10,0,31,56,10,0,,,0,0,10,0,31,56,10,0,,,0,0,10,0,31,56,512,8000,0,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,02,01,1,2,51,3,05,01,2,,2,,,,,,11,01111,633,2,,02,1,,,,1,,,,,,,,,,,1,5,,,,,,,11,01, 4,    0,,, 0,    0, 4, 0,11,01,5,0,,,0,0,5,0,11,01,5,0,,,0,0,5,0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,5,0,,,0,0,5,0,11,01,6,0,,,0,0,6,0,11,01,633,0,3650,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,02,03,4,2,32,2,10,01,12,,2,,,,,,21,01111,633,2,,02,1,,,,1,,,,,,,,,,,1,5,,,,,,,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,02,04,6,2,3,1,01,01,0,23,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,1,02,06,4,2,24,2,10,01,12,12,2,,,,,,21,01111,633,2,,02,1,,,,1,,,,,,,,,,,1,5,,,,,,,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1113345,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,01,03,6,1,9,1,05,01,2,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,01,01,1,2,78,3,01,01,0,,,,,,,,94,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,94,, 0,    0,,, 0,    0, 0, 0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,01,02,4,2,30,2,12,01,15,,2,,,,,,11,01111,631,2,,02,1,,,,1,,,,,,,,,,,1,5,,,,,,,11,01, 5,    0,,, 0,    0, 5, 0,11,01,4,0,,,0,0,4,0,11,01,5,0,,,0,0,5,0,11,01,4,0,,,0,0,4,0,11,01,3,0,,,0,0,3,0,11,01,4,0,,,0,0,4,0,11,01,5,0,,,0,0,5,0,11,01,631,0,2790,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,01,04,6,2,4,1,01,01,0,23,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,02,02,5,1,13,1,06,01,7,25,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,02,01,1,2,36,2,10,01,12,,3,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,1,06,7,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,02,03,5,2,8,1,05,01,3,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,03,01,1,1,52,2,06,01,7,,4,,,,,,51,41001,931,1,18,01,1,1,2,8,,21,01111,633,,02,1,,,,1,1,5,5,,,,,,51,41, 8,  420,,, 0,    0, 8, 0,51,41,8,420,,,0,0,8,0,51,41,8,420,,,0,0,8,0,98,,0,0,,,0,0,0,0,98,,0,0,,,0,0,0,0,98,,0,0,,,0,0,0,0,98,,0,0,,,0,0,0,0,51,41,931,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,03,03,5,1,23,1,10,01,12,12,4,,,,,,51,41001,931,1,18,01,1,1,2,8,,21,01111,633,,02,1,,,,1,1,5,5,,,,,,51,41, 8,  410,,, 0,    0, 8, 0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,51,41,8,410,,,0,0,8,0,51,41,8,410,,,0,0,8,0,51,41,8,410,,,0,0,8,0,51,41,931,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,03,02,2,2,48,2,01,01,0,,2,,,,,,11,01111,633,2,,02,1,,,,1,,,,,,,,,,,1,5,,,,,,,11,01, 5,    0,,, 0,    0, 5, 0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,7,0,,,0,0,7,0,11,01,6,0,,,0,0,6,0,11,01,7,0,,,0,0,7,0,11,01,6,0,,,0,0,6,0,11,01,633,0,2980,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,03,04,5,2,18,1,07,01,9,14,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,1,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,04,02,3,1,40,2,07,01,8,,4,,,,,,41,42101,931,1,16,05,4,1,2,8,,21,01412,612,14,02,1,,,,2,1,5,5,,,,,,41,42, 8,  224,,, 0,    0, 8, 0,41,42,8,224,,,0,0,8,0,41,42,8,224,,,0,0,8,0,41,42,8,224,,,0,0,8,0,41,42,8,224,,,0,0,8,0,41,42,8,224,,,0,0,8,0,41,42,8,224,,,0,0,8,0,41,42,931,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,04,04,6,1,11,1,06,01,5,25,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,04,05,6,1,7,1,05,01,2,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,04,01,1,2,76,3,01,01,0,,,,,,,,94,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,94,, 0,    0,,, 0,    0, 0, 0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,,0,0,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,2,04,03,4,2,37,2,08,01,10,,2,,,,,,11,01412,612,2,14,02,1,,,,2,,,,,,,,,,,1,5,,,,,,,11,01, 5,    0,,, 0,    0, 5, 0,11,01,6,0,,,0,0,6,0,11,01,5,0,,,0,0,5,0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,5,0,,,0,0,5,0,11,01,5,0,,,0,0,5,0,11,01,612,0,2200,1,2,298217,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,3,01,01,1,1,80,2,01,01,0,,,,,,,,94,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,94,, 0,    0,,, 0,    0, 0, 0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,,0,0,1,2,357861,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,3,01,02,2,2,70,2,01,01,0,,,,,,,,94,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,94,, 0,    0,,, 0,    0, 0, 0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,,0,0,1,2,357861,4
P4,CFVP4,104,Q3,V1,1,02,01,022,02,04,1,0212,13925,1,3,02,01,1,2,70,3,01,01,0,,,,,,,,11,01111,631,2,,02,1,,,,1,,,,,,,,,,,1,5,,,,,,,11,01, 5,    0,,, 0,    0, 5, 0,11,01,4,0,,,0,0,4,0,11,01,5,0,,,0,0,5,0,11,01,6,0,,,0,0,6,0,11,01,5,0,,,0,0,5,0,11,01,6,0,,,0,0,6,0,11,01,5,0,,,0,0,5,0,11,01,631,0,2280,1,2,357861,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,04,2,0210,13531,1,1,01,02,5,1,28,1,12,01,15,15,6,,,,,,31,84119,441,1,16,05,3,2,2,8,,21,01241,611,,02,1,,,,3,1,3,5,,,,,,31,84, 8,    0,,, 0,    0, 8, 0,31,84,8,0,,,0,0,8,0,72,84,8,0,,,0,0,0,0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,31,84,441,4500,0,1,2,1606010,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,04,2,0210,13531,1,1,01,03,5,1,27,1,10,01,14,15,1,2,13,4,3,2,31,84119,441,1,16,05,4,2,2,8,,21,01241,611,,02,1,,,,3,1,3,5,,,,,,31,84, 8,    0,,, 0,    0, 8, 0,31,84,8,0,,,0,0,8,0,72,84,8,0,,,0,0,0,0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,31,84,441,4500,0,1,2,1606010,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,04,2,0210,13531,1,1,01,01,1,2,45,3,07,01,8,,3,,,,,,11,01241,611,2,,02,1,,,,3,,,,,,,,,,,1,5,,,,,,,11,01, 6,    0,,, 0,    0, 6, 0,11,01,6,0,,,0,0,6,0,11,01,7,0,,,0,0,7,0,11,01,7,0,,,0,0,7,0,11,01,6,0,,,0,0,6,0,11,01,7,0,,,0,0,7,0,11,01,6,0,,,0,0,6,0,11,01,611,0,7500,1,2,1606010,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,04,2,0210,13531,1,1,01,04,7,2,74,3,01,01,0,,,,,,,,94,,,2,,,,,,,,,,,,,,,,,,,,,,,1,19,9,94,, 0,    0,,, 0,    0, 0, 0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,,0,0,1,2,1606010,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,04,2,0210,13531,1,1,02,01,1,1,47,2,10,01,12,,6,,,,,,11,01241,611,2,,01,1,,,,3,,,,,,,,,,,1,5,,,,,,,11,01, 8,    0,,, 0,    0, 8, 0,11,01,9,0,,,0,0,9,0,11,01,8,0,,,0,0,8,0,11,01,8,0,,,0,0,8,0,11,01,9,0,,,0,0,9,0,11,01,8,0,,,0,0,8,0,11,01,9,0,,,0,0,9,0,11,01,611,0,20500,1,2,1606010,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,04,2,0210,13531,1,1,02,02,2,2,34,2,10,01,12,,1,2,20,4,3,2,21,01241,611,2,,01,1,,,,3,,,,,,,,,,,1,5,,,,,,,21,01, 6,    0,,, 0,    0, 6, 0,21,01,5,0,,,0,0,5,0,21,01,6,0,,,0,0,6,0,21,01,6,0,,,0,0,6,0,21,01,5,0,,,0,0,5,0,21,01,6,0,,,0,0,6,0,21,01,6,0,,,0,0,6,0,21,01,611,0,0,1,2,1606010,4
P4,CFVP4,104,Q3,V1,1,02,11,022,02,04,2,0210,13531,1,2,01,01,1,1,84,3,01,01,0,,,,,,,,94,,,2,,,,,,,,,,,,,,,,,,,,,,,1,19,3,94,, 0,    0,,, 0,    0, 0, 0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,,0,0,1,2,314219,4
